id,postcode,locality,state,SA2_CODE_2021,SA2_NAME_2021
6141,3361,BRADVALE,VIC,217031474.0,Corangamite - North
6142,3361,CARRANBALLAC,VIC,217031474.0,Corangamite - North
6143,3361,SKIPTON,VIC,217031474.0,Corangamite - North
6144,3363,CRESWICK,VIC,201021011.0,Daylesford
6145,3363,CRESWICK NORTH,VIC,201021011.0,Daylesford
20810,3363,DEAN,VIC,201021011.0,Daylesford
6146,3363,GLENDARUEL,VIC,201021011.0,Daylesford
6147,3363,LANGDONS HILL,VIC,201021011.0,Daylesford
6148,3363,MOUNT BECKWORTH,VIC,201021011.0,Daylesford
6149,3363,TOURELLO,VIC,201021011.0,Daylesford
5867,3364,ALLENDALE,VIC,202021028.0,Castlemaine Surrounds
5868,3364,ASCOT,VIC,202021028.0,Castlemaine Surrounds
5869,3364,BALD HILLS,VIC,202021028.0,Castlemaine Surrounds
20811,3364,BARKSTEAD,VIC,202021028.0,Castlemaine Surrounds
5870,3364,BLAMPIED,VIC,202021028.0,Castlemaine Surrounds
5871,3364,BROOMFIELD,VIC,202021028.0,Castlemaine Surrounds
5872,3364,CABBAGE TREE,VIC,202021028.0,Castlemaine Surrounds
5873,3364,CAMPBELLTOWN,VIC,202021028.0,Castlemaine Surrounds
5874,3364,COGHILLS CREEK,VIC,202021028.0,Castlemaine Surrounds
20812,3364,GLENDONALD,VIC,202021028.0,Castlemaine Surrounds
5875,3364,GLENDONNELL,VIC,202021028.0,Castlemaine Surrounds
20813,3364,JOYCES CREEK,VIC,202021028.0,Castlemaine Surrounds
5876,3364,KINGSTON,VIC,202021028.0,Castlemaine Surrounds
5877,3364,KOOROOCHEANG,VIC,202021028.0,Castlemaine Surrounds
5878,3364,LAWRENCE,VIC,202021028.0,Castlemaine Surrounds
5879,3364,MOUNT PROSPECT,VIC,202021028.0,Castlemaine Surrounds
5880,3364,NEWLYN,VIC,202021028.0,Castlemaine Surrounds
5881,3364,NEWLYN NORTH,VIC,202021028.0,Castlemaine Surrounds
5882,3364,ROCKLYN,VIC,202021028.0,Castlemaine Surrounds
5883,3364,SMEATON,VIC,202021028.0,Castlemaine Surrounds
5884,3364,SMOKEY TOWN,VIC,202021028.0,Castlemaine Surrounds
20814,3364,SMOKEYTOWN,VIC,202021028.0,Castlemaine Surrounds
5885,3364,SPRINGMOUNT,VIC,202021028.0,Castlemaine Surrounds
5886,3364,STRATHLEA,VIC,202021028.0,Castlemaine Surrounds
5887,3364,ULLINA,VIC,202021028.0,Castlemaine Surrounds
5888,3364,WERONA,VIC,202021028.0,Castlemaine Surrounds
5889,3370,CLUNES,VIC,201031017.0,Maryborough Surrounds
5890,3370,GLENGOWER,VIC,201031017.0,Maryborough Surrounds
5891,3370,MOUNT CAMERON,VIC,201031017.0,Maryborough Surrounds
20815,3370,ULLINA,VIC,201031017.0,Maryborough Surrounds
5892,3371,AMHERST,VIC,201031017.0,Maryborough Surrounds
5893,3371,BURNBANK,VIC,201031017.0,Maryborough Surrounds
5894,3371,CARALULUP,VIC,201031017.0,Maryborough Surrounds
5895,3371,DUNACH,VIC,201031017.0,Maryborough Surrounds
5896,3371,EVANSFORD,VIC,201031017.0,Maryborough Surrounds
5897,3371,LILLICUR,VIC,201031017.0,Maryborough Surrounds
5898,3371,MOUNT GLASGOW,VIC,201031017.0,Maryborough Surrounds
20816,3371,RED LION,VIC,201031017.0,Maryborough Surrounds
5899,3371,STONY CREEK,VIC,201031017.0,Maryborough Surrounds
5900,3371,TALBOT,VIC,201031017.0,Maryborough Surrounds
5901,3373,BEAUFORT,VIC,215011387.0,Ararat Surrounds
5902,3373,CHUTE,VIC,215011387.0,Ararat Surrounds
5903,3373,CROSS ROADS,VIC,215011387.0,Ararat Surrounds
5904,3373,LAKE GOLDSMITH,VIC,215011387.0,Ararat Surrounds
5905,3373,LAKE WONGAN,VIC,215011387.0,Ararat Surrounds
5906,3373,MAIN LEAD,VIC,215011387.0,Ararat Surrounds
5907,3373,MENA PARK,VIC,215011387.0,Ararat Surrounds
5908,3373,NERRING,VIC,215011387.0,Ararat Surrounds
5909,3373,RAGLAN,VIC,215011387.0,Ararat Surrounds
5910,3373,SHIRLEY,VIC,215011387.0,Ararat Surrounds
5911,3373,STOCKYARD HILL,VIC,215011387.0,Ararat Surrounds
5912,3373,STONELEIGH,VIC,215011387.0,Ararat Surrounds
5913,3373,TRAWALLA,VIC,215011387.0,Ararat Surrounds
5914,3373,WATERLOO,VIC,215011387.0,Ararat Surrounds
40,3374,GREAT WESTERN,VIC,215011392.0,Stawell
5915,3375,BALLYROGAN,VIC,215011387.0,Ararat Surrounds
5916,3375,BAYINDEEN,VIC,215011387.0,Ararat Surrounds
5917,3375,BUANGOR,VIC,215011387.0,Ararat Surrounds
5918,3375,MIDDLE CREEK,VIC,215011387.0,Ararat Surrounds
5919,3377,AMPHITHEATRE,VIC,215011392.0,Stawell
5920,3377,ARARAT,VIC,215011392.0,Stawell
5921,3377,ARARAT EAST,VIC,215011392.0,Stawell
5922,3377,ARMSTRONG,VIC,215011392.0,Stawell
5923,3377,BEN NEVIS,VIC,215011392.0,Stawell
20817,3377,BULGANA,VIC,215011392.0,Stawell
5924,3377,CATHCART,VIC,215011392.0,Stawell
5925,3377,CROWLANDS,VIC,215011392.0,Stawell
5926,3377,DENICULL CREEK,VIC,215011392.0,Stawell
5927,3377,DOBIE,VIC,215011392.0,Stawell
5928,3377,DUNNEWORTHY,VIC,215011392.0,Stawell
5929,3377,EVERSLEY,VIC,215011392.0,Stawell
5930,3377,GREAT WESTERN,VIC,215011392.0,Stawell
5931,3377,JALLUKUR,VIC,215011392.0,Stawell
5932,3377,LANGI LOGAN,VIC,215011392.0,Stawell
5933,3377,MAROONA,VIC,215011392.0,Stawell
5934,3377,MOUNT COLE,VIC,215011392.0,Stawell
5935,3377,MOUNT COLE CREEK,VIC,215011392.0,Stawell
5936,3377,MOUNT LONARCH,VIC,215011392.0,Stawell
5937,3377,MOYSTON,VIC,215011392.0,Stawell
5938,3377,NORVAL,VIC,215011392.0,Stawell
5939,3377,RHYMNEY,VIC,215011392.0,Stawell
5940,3377,ROCKY POINT,VIC,215011392.0,Stawell
5941,3377,ROSSBRIDGE,VIC,215011392.0,Stawell
20818,3377,SHAYS FLAT,VIC,215011392.0,Stawell
5942,3377,WARRAK,VIC,215011392.0,Stawell
5943,3378,TATYOON,VIC,215011387.0,Ararat Surrounds
5944,3378,YALLA-Y-POORA,VIC,215011387.0,Ararat Surrounds
5945,3379,BERRAMBOOL,VIC,217041477.0,Moyne - East
5946,3379,BORNES HILL,VIC,217041477.0,Moyne - East
5947,3379,CHATSWORTH,VIC,217041477.0,Moyne - East
5948,3379,MAFEKING,VIC,217041477.0,Moyne - East
5949,3379,STAVELY,VIC,217041477.0,Moyne - East
5950,3379,WATGANIA,VIC,217041477.0,Moyne - East
5951,3379,WICKLIFFE,VIC,217041477.0,Moyne - East
5952,3379,WILLAURA,VIC,217041477.0,Moyne - East
5953,3379,WILLAURA NORTH,VIC,217041477.0,Moyne - East
5954,3380,BELLELLEN,VIC,215011392.0,Stawell
5955,3380,BRIDGE INN,VIC,215011392.0,Stawell
5956,3380,MOKEPILLY,VIC,215011392.0,Stawell
5957,3380,STAWELL,VIC,215011392.0,Stawell
5958,3380,STAWELL WEST,VIC,215011392.0,Stawell
5959,3380,WINJALLOK,VIC,215011392.0,Stawell
5960,3381,BARKLY,VIC,215011392.0,Stawell
20819,3381,BELLELLEN,VIC,215011392.0,Stawell
5961,3381,BELLFIELD,VIC,215011392.0,Stawell
20820,3381,BLACK RANGE,VIC,215011392.0,Stawell
5962,3381,BOLANGUM,VIC,215011392.0,Stawell
5963,3381,CALLAWADDA,VIC,215011392.0,Stawell
5964,3381,CAMPBELLS BRIDGE,VIC,215011392.0,Stawell
5965,3381,CONCONGELLA,VIC,215011392.0,Stawell
5966,3381,DEEP LEAD,VIC,215011392.0,Stawell
5967,3381,FYANS CREEK,VIC,215011392.0,Stawell
5968,3381,GERMANIA,VIC,215011392.0,Stawell
5969,3381,GREENS CREEK,VIC,215011392.0,Stawell
5970,3381,HALLS GAP,VIC,215011392.0,Stawell
5971,3381,ILLAWARRA,VIC,215011392.0,Stawell
5972,3381,JOEL JOEL,VIC,215011392.0,Stawell
5973,3381,JOEL SOUTH,VIC,215011392.0,Stawell
5974,3381,KANYA,VIC,215011392.0,Stawell
5975,3381,LAKE FYANS,VIC,215011392.0,Stawell
5976,3381,LAKE LONSDALE,VIC,215011392.0,Stawell
5977,3381,LUBECK,VIC,215011392.0,Stawell
20821,3381,MOKEPILLY,VIC,215011392.0,Stawell
5978,3381,MORRL MORRL,VIC,215011392.0,Stawell
20822,3381,MOUNT DRYDEN,VIC,215011392.0,Stawell
5979,3381,PARADISE,VIC,215011392.0,Stawell
5980,3381,POMONAL,VIC,215011392.0,Stawell
5981,3381,ROSTRON,VIC,215011392.0,Stawell
5982,3381,WAL WAL,VIC,215011392.0,Stawell
5983,3381,WALLALOO,VIC,215011392.0,Stawell
5984,3381,WALLALOO EAST,VIC,215011392.0,Stawell
20823,3384,BARKLY,VIC,215011392.0,Stawell
20824,3384,CONCONGELLA,VIC,215011392.0,Stawell
5985,3384,FRENCHMANS,VIC,215011392.0,Stawell
20825,3384,JOEL JOEL,VIC,215011392.0,Stawell
20826,3384,JOEL SOUTH,VIC,215011392.0,Stawell
5986,3384,LANDSBOROUGH,VIC,215011392.0,Stawell
5987,3384,LANDSBOROUGH WEST,VIC,215011392.0,Stawell
5988,3384,NAVARRE,VIC,215011392.0,Stawell
5989,3384,SHAYS FLAT,VIC,215011392.0,Stawell
20827,3384,TULKARA,VIC,215011392.0,Stawell
5990,3384,WATTLE CREEK,VIC,215011392.0,Stawell
5991,3385,DADSWELLS BRIDGE,VIC,215011394.0,Yarriambiack
20828,3385,DEEP LEAD,VIC,215011394.0,Yarriambiack
5992,3385,GLENORCHY,VIC,215011394.0,Yarriambiack
5993,3385,LEDCOURT,VIC,215011394.0,Yarriambiack
20829,3385,LUBECK,VIC,215011394.0,Yarriambiack
5994,3385,RIACHELLA,VIC,215011394.0,Yarriambiack
20830,3385,ROSES GAP,VIC,215011394.0,Yarriambiack
20831,3385,WAL WAL,VIC,215011394.0,Yarriambiack
20832,3387,BOLANGUM,VIC,215011392.0,Stawell
20833,3387,CALLAWADDA,VIC,215011392.0,Stawell
20834,3387,CAMPBELLS BRIDGE,VIC,215011392.0,Stawell
20835,3387,GERMANIA,VIC,215011392.0,Stawell
20836,3387,GREENS CREEK,VIC,215011392.0,Stawell
20837,3387,KANYA,VIC,215011392.0,Stawell
5995,3387,MARNOO,VIC,215011392.0,Stawell
20838,3387,MARNOO WEST,VIC,215011392.0,Stawell
20839,3387,MORRL MORRL,VIC,215011392.0,Stawell
20840,3387,WALLALOO,VIC,215011392.0,Stawell
20841,3387,WALLALOO EAST,VIC,215011392.0,Stawell
5996,3388,BANYENA,VIC,215011394.0,Yarriambiack
5997,3388,RUPANYUP,VIC,215011394.0,Yarriambiack
5998,3390,KEWELL,VIC,215011394.0,Yarriambiack
5999,3390,MURTOA,VIC,215011394.0,Yarriambiack
6000,3391,BRIM,VIC,215011394.0,Yarriambiack
20842,3392,BOOLITE,VIC,215011394.0,Yarriambiack
6001,3392,MINYIP,VIC,215011394.0,Yarriambiack
6002,3392,SHEEP HILLS,VIC,215011394.0,Yarriambiack
6003,3393,AILSA,VIC,215031400.0,Buloke
6004,3393,ANGIP,VIC,215031400.0,Buloke
6005,3393,AUBREY,VIC,215031400.0,Buloke
6006,3393,BANGERANG,VIC,215031400.0,Buloke
6007,3393,CANNUM,VIC,215031400.0,Buloke
6008,3393,CRYMELON,VIC,215031400.0,Buloke
6009,3393,KELLALAC,VIC,215031400.0,Buloke
5723,3393,LAH,VIC,215031400.0,Buloke
5724,3393,WARRACKNABEAL,VIC,215031400.0,Buloke
5725,3393,WILKUR,VIC,215031400.0,Buloke
5726,3393,WILLENABRINA,VIC,215031400.0,Buloke
5727,3395,BEULAH,VIC,215031400.0,Buloke
5728,3395,KENMARE,VIC,215031400.0,Buloke
20843,3395,REEDY DAM,VIC,215031400.0,Buloke
20844,3395,ROSEBERY,VIC,215031400.0,Buloke
5729,3396,HOPETOUN,VIC,215011394.0,Yarriambiack
5730,3396,HOPEVALE,VIC,215011394.0,Yarriambiack
5731,3396,YARTO,VIC,215011394.0,Yarriambiack
5732,3399,JUNG,VIC,NA,NA
5733,3399,LONGERENONG,VIC,NA,NA
5734,3400,BRIMPAEN,VIC,215011388.0,Horsham
5735,3400,HORSHAM,VIC,215011388.0,Horsham
5736,3400,HORSHAM WEST,VIC,215011388.0,Horsham
5737,3400,ST HELENS PLAINS,VIC,215011388.0,Horsham
5738,3400,WARTOOK,VIC,215011388.0,Horsham
5739,3400,WONWONDAH EAST,VIC,215011388.0,Horsham
5740,3400,WONWONDAH SOUTH,VIC,215011388.0,Horsham
5741,3401,BLACKHEATH,VIC,217011423.0,Southern Grampians
20845,3401,BRIMPAEN,VIC,217011423.0,Southern Grampians
5742,3401,BUNGALALLY,VIC,217011423.0,Southern Grampians
5743,3401,CHERRYPOOL,VIC,217011423.0,Southern Grampians
5744,3401,CLEAR LAKE,VIC,217011423.0,Southern Grampians
5745,3401,CONNANGORACH,VIC,217011423.0,Southern Grampians
5746,3401,DAHLEN,VIC,217011423.0,Southern Grampians
5747,3401,DOOEN,VIC,217011423.0,Southern Grampians
5748,3401,DOUGLAS,VIC,217011423.0,Southern Grampians
5749,3401,DRUNG,VIC,217011423.0,Southern Grampians
5750,3401,GREEN LAKE,VIC,217011423.0,Southern Grampians
5751,3401,GYMBOWEN,VIC,217011423.0,Southern Grampians
5752,3401,HAVEN,VIC,217011423.0,Southern Grampians
5753,3401,HORSHAM,VIC,217011423.0,Southern Grampians
5754,3401,JALLUMBA,VIC,217011423.0,Southern Grampians
5755,3401,JILPANGER,VIC,217011423.0,Southern Grampians
20846,3401,JUNG,VIC,217011423.0,Southern Grampians
5756,3401,KALKEE,VIC,217011423.0,Southern Grampians
5757,3401,KANAGULK,VIC,217011423.0,Southern Grampians
5758,3401,KARNAK,VIC,217011423.0,Southern Grampians
5759,3401,LAHARUM,VIC,217011423.0,Southern Grampians
20847,3401,LONGERENONG,VIC,217011423.0,Southern Grampians
5760,3401,LOWER NORTON,VIC,217011423.0,Southern Grampians
5761,3401,MCKENZIE CREEK,VIC,217011423.0,Southern Grampians
5762,3401,MIGA LAKE,VIC,217011423.0,Southern Grampians
5763,3401,MITRE,VIC,217011423.0,Southern Grampians
5764,3401,MOCKINYA,VIC,217011423.0,Southern Grampians
5765,3401,MURRA WARRA,VIC,217011423.0,Southern Grampians
5766,3401,NORADJUHA,VIC,217011423.0,Southern Grampians
5767,3401,NURCOUNG,VIC,217011423.0,Southern Grampians
5768,3401,NURRABIEL,VIC,217011423.0,Southern Grampians
5769,3401,PIMPINIO,VIC,217011423.0,Southern Grampians
5770,3401,QUANTONG,VIC,217011423.0,Southern Grampians
5771,3401,REMLAW,VIC,217011423.0,Southern Grampians
5772,3401,RIVERSIDE,VIC,217011423.0,Southern Grampians
24016,3401,ROCKLANDS,VIC,217011423.0,Southern Grampians
20848,3401,ST HELENS PLAINS,VIC,217011423.0,Southern Grampians
5774,3401,TELANGATUK EAST,VIC,217011423.0,Southern Grampians
5775,3401,TOOAN,VIC,217011423.0,Southern Grampians
5776,3401,TOOLONDO,VIC,217011423.0,Southern Grampians
5777,3401,VECTIS,VIC,217011423.0,Southern Grampians
20849,3401,WAIL,VIC,217011423.0,Southern Grampians
5778,3401,WALLUP,VIC,217011423.0,Southern Grampians
20850,3401,WARTOOK,VIC,217011423.0,Southern Grampians
5779,3401,WOMBELANO,VIC,217011423.0,Southern Grampians
5780,3401,WONWONDAH,VIC,217011423.0,Southern Grampians
5781,3401,ZUMSTEINS,VIC,217011423.0,Southern Grampians
5782,3402,HORSHAM,VIC,NA,NA
5783,3407,BALMORAL,VIC,217011423.0,Southern Grampians
5784,3407,ENGLEFIELD,VIC,217011423.0,Southern Grampians
5785,3407,GATUM,VIC,217011423.0,Southern Grampians
5786,3407,PIGEON PONDS,VIC,217011423.0,Southern Grampians
5787,3407,VASEY,VIC,217011423.0,Southern Grampians
20851,3409,ARAPILES,VIC,215011393.0,West Wimmera
20852,3409,CLEAR LAKE,VIC,215011393.0,West Wimmera
20853,3409,DOUGLAS,VIC,215011393.0,West Wimmera
20854,3409,DUCHEMBEGARRA,VIC,215011393.0,West Wimmera
5788,3409,GRASS FLAT,VIC,215011393.0,West Wimmera
20855,3409,JILPANGER,VIC,215011393.0,West Wimmera
20856,3409,MIGA LAKE,VIC,215011393.0,West Wimmera
20857,3409,MITRE,VIC,215011393.0,West Wimmera
5789,3409,NATIMUK,VIC,215011393.0,West Wimmera
20858,3409,NORADJUHA,VIC,215011393.0,West Wimmera
20859,3409,TOOAN,VIC,215011393.0,West Wimmera
20860,3409,WOMBELANO,VIC,215011393.0,West Wimmera
5790,3412,GOROKE,VIC,215011393.0,West Wimmera
5791,3413,MINIMAY,VIC,215011393.0,West Wimmera
5792,3413,NEUARPURR,VIC,215011393.0,West Wimmera
5793,3413,OZENKADNOOK,VIC,215011393.0,West Wimmera
5794,3413,PERONNE,VIC,215011393.0,West Wimmera
5795,3414,ANTWERP,VIC,215011390.0,Nhill Region
5796,3414,DIMBOOLA,VIC,215011390.0,Nhill Region
5797,3414,TARRANYURK,VIC,215011390.0,Nhill Region
5799,3415,MIRAM,VIC,215011390.0,Nhill Region
5800,3415,YARRUNGA,VIC,215011390.0,Nhill Region
5801,3418,BROUGHTON,VIC,215011390.0,Nhill Region
5802,3418,GERANG GERUNG,VIC,215011390.0,Nhill Region
5803,3418,GLENLEE,VIC,215011390.0,Nhill Region
5804,3418,KIATA,VIC,215011390.0,Nhill Region
5805,3418,LAWLOIT,VIC,215011390.0,Nhill Region
5806,3418,LITTLE DESERT,VIC,215011390.0,Nhill Region
5807,3418,LORQUON,VIC,215011390.0,Nhill Region
5808,3418,NETHERBY,VIC,215011390.0,Nhill Region
5809,3418,NHILL,VIC,215011390.0,Nhill Region
5810,3418,YANAC,VIC,215011390.0,Nhill Region
5811,3419,KANIVA,VIC,215011390.0,Nhill Region
5812,3420,LILLIMUR,VIC,215011390.0,Nhill Region
5813,3420,SERVICETON,VIC,215011390.0,Nhill Region
5814,3420,TELOPEA DOWNS,VIC,215011390.0,Nhill Region
5815,3423,JEPARIT,VIC,215011390.0,Nhill Region
5816,3423,LAKE HINDMARSH,VIC,215011390.0,Nhill Region
5817,3424,ALBACUTYA,VIC,215011394.0,Yarriambiack
5818,3424,RAINBOW,VIC,215011394.0,Yarriambiack
5819,3424,YAAPEET,VIC,215011394.0,Yarriambiack
5820,3427,DIGGERS REST,VIC,210041540.0,Sunbury - South
5821,3427,PLUMPTON,VIC,210041540.0,Sunbury - South
5822,3428,BULLA,VIC,210051246.0,Greenvale - Bulla
5823,3429,SUNBURY,VIC,210041541.0,Sunbury - West
5824,3429,WILDWOOD,VIC,210041541.0,Sunbury - West
5825,3430,CLARKEFIELD,VIC,210041240.0,Sunbury
5826,3431,RIDDELLS CREEK,VIC,210021234.0,Riddells Creek
5827,3432,BOLINDA,VIC,210021235.0,Romsey
5828,3433,MONEGEETTA,VIC,210021235.0,Romsey
5829,3434,CHEROKEE,VIC,210021235.0,Romsey
5830,3434,KERRIE,VIC,210021235.0,Romsey
5831,3434,ROMSEY,VIC,210021235.0,Romsey
5832,3434,SPRINGFIELD,VIC,210021235.0,Romsey
5833,3435,BENLOCH,VIC,210021235.0,Romsey
5834,3435,GOLDIE,VIC,210021235.0,Romsey
5835,3435,LANCEFIELD,VIC,210021235.0,Romsey
5836,3435,NULLA VALE,VIC,210021235.0,Romsey
5837,3437,BULLENGAROOK,VIC,210021232.0,Gisborne
5838,3437,GISBORNE,VIC,210021232.0,Gisborne
5839,3437,GISBORNE SOUTH,VIC,210021232.0,Gisborne
5840,3438,NEW GISBORNE,VIC,210021232.0,Gisborne
5841,3440,MACEDON,VIC,210021233.0,Macedon
5842,3441,MOUNT MACEDON,VIC,210021233.0,Macedon
5843,3442,ASHBOURNE,VIC,210021235.0,Romsey
5844,3442,CADELLO,VIC,210021235.0,Romsey
5845,3442,CARLSRUHE,VIC,210021235.0,Romsey
5846,3442,COBAW,VIC,210021235.0,Romsey
5847,3442,HANGING ROCK,VIC,210021235.0,Romsey
5848,3442,HESKET,VIC,210021235.0,Romsey
5849,3442,NEWHAM,VIC,210021235.0,Romsey
5850,3442,ROCHFORD,VIC,210021235.0,Romsey
5851,3442,WOODEND,VIC,210021235.0,Romsey
5852,3442,WOODEND NORTH,VIC,210021235.0,Romsey
5853,3444,BARFOLD,VIC,204011060.0,Seymour Surrounds
5854,3444,BAYNTON,VIC,204011060.0,Seymour Surrounds
5855,3444,BAYNTON EAST,VIC,204011060.0,Seymour Surrounds
5856,3444,EDGECOMBE,VIC,204011060.0,Seymour Surrounds
5857,3444,GLENHOPE,VIC,204011060.0,Seymour Surrounds
5858,3444,GREENHILL,VIC,204011060.0,Seymour Surrounds
5859,3444,KYNETON,VIC,204011060.0,Seymour Surrounds
5860,3444,KYNETON SOUTH,VIC,204011060.0,Seymour Surrounds
5861,3444,LANGLEY,VIC,204011060.0,Seymour Surrounds
5862,3444,LAURISTON,VIC,204011060.0,Seymour Surrounds
5863,3444,LYAL,VIC,204011060.0,Seymour Surrounds
5864,3444,METCALFE EAST,VIC,204011060.0,Seymour Surrounds
5865,3444,MIA MIA,VIC,204011060.0,Seymour Surrounds
5866,3444,MYRTLE CREEK,VIC,204011060.0,Seymour Surrounds
7844,3444,PASTORIA,VIC,204011060.0,Seymour Surrounds
7845,3444,PASTORIA EAST,VIC,204011060.0,Seymour Surrounds
7846,3444,PIPERS CREEK,VIC,204011060.0,Seymour Surrounds
7847,3444,REDESDALE,VIC,204011060.0,Seymour Surrounds
7848,3444,SIDONIA,VIC,204011060.0,Seymour Surrounds
7849,3444,SPRING HILL,VIC,204011060.0,Seymour Surrounds
7850,3444,TYLDEN,VIC,204011060.0,Seymour Surrounds
7851,3444,TYLDEN SOUTH,VIC,204011060.0,Seymour Surrounds
7852,3446,DRUMMOND NORTH,VIC,202021030.0,Kyneton
7853,3446,MALMSBURY,VIC,202021030.0,Kyneton
7854,3447,TARADALE,VIC,202021028.0,Castlemaine Surrounds
7855,3448,ELPHINSTONE,VIC,202021028.0,Castlemaine Surrounds
7856,3448,METCALFE,VIC,202021028.0,Castlemaine Surrounds
7857,3448,SUTTON GRANGE,VIC,202021028.0,Castlemaine Surrounds
7858,3450,CASTLEMAINE,VIC,202021027.0,Castlemaine
7859,3450,MOONLIGHT FLAT,VIC,202021027.0,Castlemaine
7860,3451,BARKERS CREEK,VIC,202021028.0,Castlemaine Surrounds
7861,3451,CAMPBELLS CREEK,VIC,202021028.0,Castlemaine Surrounds
7862,3451,CHEWTON,VIC,202021028.0,Castlemaine Surrounds
7863,3451,CHEWTON BUSHLANDS,VIC,202021028.0,Castlemaine Surrounds
7864,3451,FARADAY,VIC,202021028.0,Castlemaine Surrounds
7865,3451,FRYERSTOWN,VIC,202021028.0,Castlemaine Surrounds
7866,3451,GLENLUCE,VIC,202021028.0,Castlemaine Surrounds
7867,3451,GOLDEN POINT,VIC,202021028.0,Castlemaine Surrounds
7868,3451,GOWER,VIC,202021028.0,Castlemaine Surrounds
7869,3451,GUILDFORD,VIC,202021028.0,Castlemaine Surrounds
7870,3451,IRISHTOWN,VIC,202021028.0,Castlemaine Surrounds
7871,3451,MCKENZIE HILL,VIC,202021028.0,Castlemaine Surrounds
7872,3451,MUCKLEFORD,VIC,202021028.0,Castlemaine Surrounds
7873,3451,TARILTA,VIC,202021028.0,Castlemaine Surrounds
7874,3451,VAUGHAN,VIC,202021028.0,Castlemaine Surrounds
7875,3451,WOODBROOK,VIC,202021028.0,Castlemaine Surrounds
7876,3451,YAPEEN,VIC,202021028.0,Castlemaine Surrounds
7877,3453,HARCOURT,VIC,202021028.0,Castlemaine Surrounds
7878,3453,HARCOURT NORTH,VIC,202021028.0,Castlemaine Surrounds
7879,3453,RAVENSWOOD,VIC,202021028.0,Castlemaine Surrounds
7880,3453,RAVENSWOOD SOUTH,VIC,202021028.0,Castlemaine Surrounds
7881,3458,BARRYS REEF,VIC,202021031.0,Woodend
7882,3458,BLACKWOOD,VIC,202021031.0,Woodend
7883,3458,FERN HILL,VIC,202021031.0,Woodend
7884,3458,LERDERDERG,VIC,202021031.0,Woodend
7885,3458,LITTLE HAMPTON,VIC,202021031.0,Woodend
7886,3458,NEWBURY,VIC,202021031.0,Woodend
7887,3458,NORTH BLACKWOOD,VIC,202021031.0,Woodend
7888,3458,TRENTHAM,VIC,202021031.0,Woodend
7889,3458,TRENTHAM EAST,VIC,202021031.0,Woodend
7890,3460,BASALT,VIC,201021011.0,Daylesford
7891,3460,DAYLESFORD,VIC,201021011.0,Daylesford
7892,3461,BULLARTO,VIC,202021030.0,Kyneton
7893,3461,BULLARTO SOUTH,VIC,202021030.0,Kyneton
7894,3461,CLYDESDALE,VIC,202021030.0,Kyneton
7895,3461,COOMOORA,VIC,202021030.0,Kyneton
7896,3461,DENVER,VIC,202021030.0,Kyneton
7897,3461,DRUMMOND,VIC,202021030.0,Kyneton
7898,3461,DRY DIGGINGS,VIC,202021030.0,Kyneton
7899,3461,EGANSTOWN,VIC,202021030.0,Kyneton
7900,3461,ELEVATED PLAINS,VIC,202021030.0,Kyneton
7901,3461,FRANKLINFORD,VIC,202021030.0,Kyneton
7902,3461,GLENLYON,VIC,202021030.0,Kyneton
7903,3461,HEPBURN,VIC,202021030.0,Kyneton
7904,3461,HEPBURN SPRINGS,VIC,202021030.0,Kyneton
7905,3461,KORWEINGUBOORA,VIC,202021030.0,Kyneton
7906,3461,LEONARDS HILL,VIC,202021030.0,Kyneton
7907,3461,LYONVILLE,VIC,202021030.0,Kyneton
7908,3461,MOUNT FRANKLIN,VIC,202021030.0,Kyneton
7909,3461,MUSK,VIC,202021030.0,Kyneton
7910,3461,MUSK VALE,VIC,202021030.0,Kyneton
7911,3461,PORCUPINE RIDGE,VIC,202021030.0,Kyneton
7912,3461,SAILORS FALLS,VIC,202021030.0,Kyneton
7913,3461,SAILORS HILL,VIC,202021030.0,Kyneton
7914,3461,SHEPHERDS FLAT,VIC,202021030.0,Kyneton
7915,3461,SPARGO CREEK,VIC,202021030.0,Kyneton
7916,3461,STRANGWAYS,VIC,202021030.0,Kyneton
7917,3461,WHEATSHEAF,VIC,202021030.0,Kyneton
7918,3461,YANDOIT,VIC,202021030.0,Kyneton
7919,3461,YANDOIT HILLS,VIC,202021030.0,Kyneton
7920,3462,GREEN GULLY,VIC,202021028.0,Castlemaine Surrounds
7921,3462,JOYCES CREEK,VIC,202021028.0,Castlemaine Surrounds
7922,3462,MUCKLEFORD SOUTH,VIC,202021028.0,Castlemaine Surrounds
7923,3462,NEWSTEAD,VIC,202021028.0,Castlemaine Surrounds
7924,3462,SANDON,VIC,202021028.0,Castlemaine Surrounds
7925,3462,WELSHMANS REEF,VIC,202021028.0,Castlemaine Surrounds
7926,3463,BARINGHUP,VIC,202031033.0,Loddon
7927,3463,BARINGHUP WEST,VIC,202031033.0,Loddon
7928,3463,BRADFORD,VIC,202031033.0,Loddon
7929,3463,EASTVILLE,VIC,202031033.0,Loddon
20861,3463,GOWER,VIC,202031033.0,Loddon
7930,3463,LAANECOORIE,VIC,202031033.0,Loddon
7931,3463,MALDON,VIC,202031033.0,Loddon
7932,3463,NEEREMAN,VIC,202031033.0,Loddon
7933,3463,NUGGETTY,VIC,202031033.0,Loddon
7934,3463,PERKINS REEF,VIC,202031033.0,Loddon
